,SR,TaSharks,MaxL,Depth,Chla_median,Chla_sd,SST_median,SST_sd,pop_50km,pop_500km,Dist_nearest_pop,Dist_nearest_market,HDI,Dcoast_km,DCoralT_km,DistSeamount_km,GDP,Dist_SMT1500,FishingEffort01,FishingEffort05
CH5009,1,4.48,300,475,0.100109003,0.02938329,28.71,1.006605317,0,0,826.956846,1447.435057,0.697912839,29.54862525,4621.146643,43.94186672,3032.239478,43.94186672,0,0
CH5010,0,0,0,525,0.100109003,0.02938329,28.713,1.008723615,0,0,826.8913388,1447.364582,0.697912839,29.75109205,4621.340964,43.96645374,3032.239478,43.96645374,0,0
CH5011,0,0,0,650,0.100109003,0.02938329,28.713,1.008723615,0,0,826.5299517,1446.978117,0.697912839,30.77309234,4622.310585,44.13330531,3032.239478,44.13330531,0,0
CH5012,0,0,0,700,0.100109003,0.02938329,28.703,1.010684259,0,0,826.477827,1446.919916,0.697912839,31.00863115,4622.545028,44.14666958,3032.239478,44.14666958,0,0
CH5013,2,3.971428571,192.8571429,725,0.100109003,0.02938329,28.703,1.010684259,0,0,826.4277361,1446.865075,0.697912839,31.19484926,4622.72719,44.16629725,3032.239478,44.16629725,0,0
CH5014,0,0,0,750,0.100109003,0.02938329,28.703,1.010684259,0,0,826.3552707,1446.787114,0.697912839,31.41371148,4622.936457,44.20280751,3032.239478,44.20280751,0,0
CH5015,0,0,0,750,0.100109003,0.02938329,28.703,1.010684259,0,0,826.2835598,1446.709718,0.697912839,31.63850962,4623.152331,44.23897518,3032.239478,44.23897518,0,0
CH5016,4,3.544923077,88.07692308,400,0.098208502,0.029798908,28.686,1.002595953,0,0,827.6272888,1448.155324,0.697912839,27.481231,4619.161514,43.74475838,3032.239478,43.74475838,0,0
CH5017,3,3.8825,209.4444444,400,0.098208502,0.029798908,28.686,1.002595953,0,0,827.4858904,1448.007739,0.697912839,27.75825595,4619.408848,43.81328629,3032.239478,43.81328629,0,0
CH5018,2,3.8125,210,375,0.098208502,0.029798908,28.686,1.002595953,0,0,827.3440597,1447.860995,0.697912839,27.98620275,4619.602983,43.89466791,3032.239478,43.89466791,0,0
CH5019,5,3.465145631,73.22006472,375,0.098208502,0.029798908,28.686,1.002595953,0,0,827.2602901,1447.773311,0.697912839,28.15881005,4619.758637,43.93506094,3032.239478,43.93506094,0,0
CH5020,3,3.728461538,195,400,0.100109003,0.02938329,28.71,1.006605317,0,0,827.0614483,1447.567989,0.697912839,28.46138653,4620.012271,44.0557726,3032.239478,44.0557726,0,0
CH5021,1,3.59,180,525,0.100109003,0.02938329,28.708,1.011175921,0,0,825.765479,1446.229765,0.697912839,30.40930871,4621.637028,44.89246237,3032.239478,44.89246237,0,0
CH5022,0,0,0,550,0.100109003,0.02938329,28.708,1.011175921,0,0,825.595157,1446.052432,0.697912839,30.7151833,4621.90426,45.0001929,3032.239478,45.0001929,0,0
CH5023,0,0,0,625,0.100109003,0.02938329,28.708,1.011175921,0,0,825.4673249,1445.919277,0.697912839,30.94620543,4622.106361,45.08208425,3032.239478,45.08208425,0,0
CH5024,1,3.4,50,700,0.100109003,0.02938329,28.708,1.011175921,0,0,825.3292574,1445.77316,0.697912839,31.27766795,4622.413479,45.15988189,3032.239478,45.15988189,0,0
CH5025,2,3.526666667,136.6666667,700,0.100109003,0.02938329,28.695,1.013038675,0,0,825.2579441,1445.6976,0.697912839,31.45152311,4622.57497,45.20062777,3032.239478,45.20062777,0,0
CH5026,0,0,0,675,0.100790501,0.050065929,28.673,0.998076314,0,0,829.9067522,1450.482273,0.697912839,24.99437155,4617.282045,42.26521865,3032.239478,42.26521865,0,0
CH5027,0,0,0,650,0.100790501,0.050065929,28.675,0.99902251,0,0,829.9056234,1450.476172,0.697912839,25.19441564,4617.493927,42.20979479,3032.239478,42.20979479,0,0
CH5028,1,3.59,180,650,0.100790501,0.050065929,28.675,0.99902251,0,0,829.8961266,1450.460405,0.697912839,25.44795946,4617.759629,42.14856702,3032.239478,42.14856702,0,0
CH5029,0,0,0,650,0.100790501,0.050065929,28.675,0.99902251,0,0,829.8860182,1450.441232,0.697912839,25.81209066,4618.14182,42.06037646,3032.239478,42.06037646,0,0
CH5030,1,4.389999866,500,650,0.100790501,0.050065929,28.675,0.99902251,0,0,829.8757233,1450.427161,0.697912839,25.96476073,4618.300019,42.03004624,3032.239478,42.03004624,0,0
CH5031,2,3.56,128.6666667,650,0.100790501,0.050065929,28.69,0.999706006,0,0,829.5315418,1450.08427,0.697912839,25.99963197,4618.228839,42.339078,3032.239478,42.339078,0,0
CH5032,2,3.554,118.4,650,0.100790501,0.050065929,28.69,0.999706006,0,0,829.3570526,1449.906586,0.697912839,26.17059935,4618.354227,42.45652543,3032.239478,42.45652543,0,0
CH5033,1,3.59,180,600,0.100790501,0.050065929,28.69,0.999706006,0,0,829.0483789,1449.593076,0.697912839,26.44127427,4618.54119,42.67398681,3032.239478,42.67398681,0,0
CH5034,0,0,0,600,0.100790501,0.050065929,28.69,0.999706006,0,0,829.0492894,1449.593777,0.697912839,26.44926034,4618.549998,42.6711424,3032.239478,42.6711424,0,0
CH5035,1,3.5,26,625,0.100790501,0.050065929,28.693,1.001127604,0,0,828.9834408,1449.526676,0.697912839,26.51572206,4618.598994,42.71560599,3032.239478,42.71560599,0,0
CH5036,0,0,0,1717,0.147669002,0.043904195,28.929,0.963314578,0,0,627.1589387,1246.020531,0.697912839,17.92868285,4651.301021,36.07462594,3032.239478,36.07462594,0,0
CH5037,8,3.389792531,51.70124481,1689,0.140938498,0.050723687,28.945,0.966411345,0,0,626.9273686,1245.774136,0.697912839,17.59759756,4651.557522,35.90705221,3032.239478,35.90705221,0,0
CH5038,0,0,0,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.8201953,1245.650378,0.697912839,17.30264861,4651.854322,35.66545153,3032.239478,35.66545153,0,0
CH5039,7,3.385652174,47.5923913,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.7450947,1245.562664,0.697912839,17.08250958,4652.079765,35.48071867,3032.239478,35.48071867,0,0
CH5040,6,3.361014493,50.58695652,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.6604113,1245.465119,0.697912839,16.85492024,4652.308398,35.29675338,3032.239478,35.29675338,0,0
CH5041,7,3.374050633,49.41772152,1620,0.140938498,0.050723687,28.959,0.969081998,0,0,625.7260331,1244.431024,0.697912839,14.97604506,4654.0379,34.03303502,3032.239478,34.03303502,0,0
CH5042,7,3.382169492,50.7559322,1620,0.140938498,0.050723687,28.962,0.972422763,0,0,625.6234171,1244.315421,0.697912839,14.74442054,4654.261675,33.86770056,3032.239478,33.86770056,0,0
CH5043,7,3.386564885,54.24427481,1620,0.140938498,0.050723687,28.961,0.971152324,0,0,625.5244215,1244.20306,0.697912839,14.51039636,4654.491811,33.69630773,3032.239478,33.69630773,0,0
CH5044,7,3.399478261,51.17391304,1544,0.140938498,0.050723687,28.961,0.971152324,0,0,625.4276269,1244.092567,0.697912839,14.27401049,4654.727332,33.52026986,3032.239478,33.52026986,0,0
CH5045,6,3.377402597,48.67532468,1544,0.140938498,0.050723687,28.961,0.971152324,0,0,625.3448559,1243.997463,0.697912839,14.0644319,4654.939102,33.36126591,3032.239478,33.36126592,0,0
CH5046,6,3.478666667,58.02222222,1709,0.146936998,0.044282549,28.929,0.963314578,0,0,627.5291915,1246.438157,0.697912839,18.81207903,4650.448434,36.76142345,3032.239478,36.76142345,0,0
CH5047,5,3.364578313,48.72289157,1709,0.146936998,0.044282549,28.929,0.963314578,0,0,627.3753733,1246.27592,0.697912839,18.61190367,4650.594379,36.66945231,3032.239478,36.66945231,0,0
CH5048,4,3.551428571,48.92857143,1709,0.147669002,0.043904195,28.929,0.963314578,0,0,627.2008558,1246.091272,0.697912839,18.37646335,4650.770319,36.55651768,3032.239478,36.55651768,0,0
CH5049,5,3.5125,66.28125,1717,0.147669002,0.043904195,28.929,0.963314578,0,0,627.1236805,1246.007547,0.697912839,18.24164851,4650.886366,36.47131836,3032.239478,36.47131836,0,0
CH5050,5,3.363692308,55.39230769,1717,0.147669002,0.043904195,28.929,0.963314578,0,0,627.0353998,1245.917853,0.697912839,18.17801026,4650.906246,36.47929536,3032.239478,36.47929536,0,0
CH5051,5,3.527916667,41.27083333,1632,0.140938498,0.050723687,28.946,0.965763203,0,0,625.6936012,1244.493541,0.697912839,16.3143826,4652.324465,35.60050932,3032.239478,35.60050932,0,0
CH5052,8,3.50742268,66.48453608,1632,0.140938498,0.050723687,28.946,0.965763203,0,0,625.5456467,1244.338157,0.697912839,16.13474001,4652.448672,35.53765029,3032.239478,35.53765029,0,0
CH5053,5,3.426779661,42.17514124,1632,0.140938498,0.050723687,28.946,0.965763203,0,0,625.2835064,1244.065452,0.697912839,15.85509237,4652.621075,35.47155924,3032.239478,35.47155924,0,0
CH5054,5,3.555714286,42.73214286,1632,0.140938498,0.050723687,28.969,0.965185372,0,0,625.1579886,1243.935836,0.697912839,15.73558215,4652.686045,35.45664519,3032.239478,35.45664519,0,0
CH5055,6,3.394029851,45.04477612,1581,0.140938498,0.050723687,28.969,0.965185372,0,0,624.9647456,1243.736607,0.697912839,15.5567628,4652.780084,35.44001105,3032.239478,35.44001105,0,0
CH5056,7,3.387666667,51.10833333,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.9395231,1245.775026,0.697912839,17.4389841,4651.765404,35.71058929,3032.239478,35.71058929,0,0
CH5057,9,3.500530973,50.40707965,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.8834452,1245.71306,0.697912839,17.32565478,4651.869328,35.63179122,3032.239478,35.63179122,0,0
CH5058,8,3.427010309,54.05154639,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.7929586,1245.613056,0.697912839,17.14284284,4652.037026,35.50507757,3032.239478,35.50507757,0,0
CH5059,7,3.39124031,50.76744186,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.708585,1245.519263,0.697912839,16.96486461,4652.203009,35.37855188,3032.239478,35.37855188,0,0
CH5060,8,3.385046729,48,1679,0.140938498,0.050723687,28.945,0.966411345,0,0,626.636185,1245.43729,0.697912839,16.79107405,4652.372288,35.24565555,3032.239478,35.24565555,0,0
CH5061,7,3.406315789,51.65789474,1620,0.140938498,0.050723687,28.959,0.969081998,0,0,625.5506711,1244.254139,0.697912839,14.86448003,4654.051885,34.08290548,3032.239478,34.08290548,0,0
CH5062,5,3.352785713,55.69285714,1620,0.140938498,0.050723687,28.961,0.971152324,0,0,625.4564377,1244.150701,0.697912839,14.68882297,4654.208844,33.97542289,3032.239478,33.97542289,0,0
CH5063,6,3.396575342,43.13013699,1565,0.140938498,0.050723687,28.961,0.971152324,0,0,625.3676035,1244.053012,0.697912839,14.52107851,4654.359681,33.87209047,3032.239478,33.87209047,0,0
CH5064,6,3.457272727,40.86363636,1565,0.140938498,0.050723687,28.961,0.971152324,0,0,625.271275,1243.946854,0.697912839,14.33643107,4654.526923,33.75738678,3032.239478,33.75738678,0,0
CH5065,4,3.491,42.525,1565,0.140938498,0.050723687,28.961,0.971152324,0,0,625.1673175,1243.833033,0.697912839,14.14774729,4654.693808,33.64653285,3032.239478,33.64653285,0,0
CH5066,4,3.531666667,38.58333333,1623,0.139697999,0.03711859,28.944,0.960414687,0,0,625.3474213,1244.307601,0.697912839,17.58629573,4649.335548,38.45890547,3032.239478,38.45890547,0,0
CH5067,5,3.40325,46.6375,1623,0.139697999,0.03711859,28.944,0.960414687,0,0,625.2197297,1244.16871,0.697912839,17.39706995,4649.537069,38.31391087,3032.239478,38.31391087,0,0
CH5068,5,3.373571429,46.75,1623,0.139697999,0.03711859,28.944,0.960414687,0,0,625.1045526,1244.043311,0.697912839,17.22652393,4649.720594,38.18227469,3032.239478,38.18227469,0,0
CH5069,4,3.595,47.5,1623,0.139697999,0.03711859,28.944,0.960414687,0,0,624.9847755,1243.914441,0.697912839,17.06229176,4649.882223,38.07299463,3032.239478,38.07299463,0,0
CH5070,6,3.485217391,50.43478261,1623,0.139697999,0.03711859,28.944,0.960414687,0,0,624.895667,1243.817157,0.697912839,16.92974558,4650.028531,37.96825486,3032.239478,37.96825486,0,0
CH5071,5,3.405765766,46.54954955,1532,0.140938498,0.050723687,28.968,0.9625532,0,0,623.7850314,1242.620043,0.697912839,15.43889267,4651.546016,36.97769027,3032.239478,36.97769027,0,0
CH5072,7,3.531724138,54.4137931,1532,0.140938498,0.050723687,28.98,0.962440667,0,0,623.6778736,1242.500673,0.697912839,15.27490888,4651.761257,36.82382106,3032.239478,36.82382106,0,0
CH5073,5,3.540869565,34.15217391,1432,0.141656995,0.096254571,28.954,0.977477484,0,0,624.7448976,1243.151633,0.697912839,10.78491758,4659.133981,29.93142071,3032.239478,29.93142071,0,0
CH5074,4,3.516842105,31.21052632,1526,0.140938498,0.050723687,28.975,0.96460824,0,0,623.505088,1242.309051,0.697912839,15.02000972,4652.091479,36.5926787,3032.239478,36.5926787,0,0
CH5075,5,3.349501661,47.45847176,1526,0.140938498,0.050723687,28.975,0.96460824,0,0,623.3796696,1242.172826,0.697912839,14.85461318,4652.278358,36.47336382,3032.239478,36.47336382,0,0
CH5076,0,0,0,616,0.156002,0.049400632,28.928,0.942602798,0,0,609.6603727,1230.194889,0.697912839,16.23827381,4611.021011,58.30505545,3032.239478,58.30505545,0,0
CH5077,0,0,0,616,0.156002,0.049400632,28.928,0.942602798,0,0,609.4509587,1229.978988,0.697912839,15.96435995,4611.22882,58.35130757,3032.239478,58.35130757,0,0
CH5078,0,0,0,616,0.156002,0.049400632,28.928,0.942602798,0,0,609.2358981,1229.757216,0.697912839,15.68262682,4611.442767,58.400493,3032.239478,58.400493,0,0
CH5079,0,0,0,679,0.156002,0.049400632,28.927,0.943812476,0,0,609.0633346,1229.578549,0.697912839,15.4391475,4611.636913,58.45863834,3032.239478,58.45863834,0,0
CH5080,7,3.399589041,58.36986301,674,0.156002,0.049400632,28.927,0.943812476,0,0,608.8719174,1229.380928,0.697912839,15.18400179,4611.832948,58.50890549,3032.239478,58.50890549,0,0
CH5081,5,3.37627451,55.47058824,753,0.156002,0.049400632,28.94,0.943135013,0,0,607.4329202,1227.891714,0.697912839,13.20039698,4613.390163,58.98755032,3032.239478,58.98755032,0,0
CH5082,5,3.389500942,59.08528383,753,0.156002,0.049400632,28.93,0.94132193,0,0,607.2263238,1227.678381,0.697912839,12.93042462,4613.594489,59.04560978,3032.239478,59.04560978,0,0
CH5083,5,3.342105263,50.14035088,804,0.156002,0.049400632,28.93,0.94132193,0,0,607.0445543,1227.490809,0.697912839,12.69648774,4613.769626,59.09385998,3032.239478,59.09385998,0,0
CH5084,5,3.348275862,50.37931034,804,0.156002,0.049400632,28.93,0.94132193,0,0,606.8683249,1227.309752,0.697912839,12.48935478,4613.914158,59.12080885,3032.239478,59.12080885,0,0
CH5085,5,3.389932886,49.95973154,804,0.156002,0.049400632,28.93,0.94132193,0,0,606.6729533,1227.109168,0.697912839,12.26360263,4614.069519,59.14752388,3032.239478,59.14752388,0,0
CH5086,5,3.390212766,52.55319149,788,0.156002,0.049400632,28.921,0.9401652,0,0,606.5097795,1227.004732,0.697912839,13.60249736,4612.227861,57.56103922,3032.239478,57.56103922,0,0
CH5087,5,3.419661017,56.79661017,788,0.156002,0.049400632,28.921,0.9401652,0,0,606.3327926,1226.822472,0.697912839,13.38093767,4612.391373,57.60132061,3032.239478,57.60132061,0,0
CH5088,5,3.4335,67.775,788,0.156002,0.049400632,28.921,0.9401652,0,0,606.1348558,1226.618667,0.697912839,13.13451515,4612.572573,57.64597218,3032.239478,57.64597218,0,0
CH5089,6,3.3625,48.46875,822,0.140790001,0.046110516,28.934,0.937875398,0,0,605.8979012,1226.375665,0.697912839,12.86494897,4612.757688,57.67471771,3032.239478,57.67471771,0,0
CH5090,6,3.585185185,61.74074074,845,0.140790001,0.046110516,28.934,0.937875398,0,0,605.72981,1226.201914,0.697912839,12.6399092,4612.931471,57.73071348,3032.239478,57.73071348,0,0
CH5091,4,3.498461538,74,780,0.140790001,0.046110516,28.957,0.937111489,0,0,604.2422653,1224.666767,0.697912839,10.73351451,4614.364198,58.17283756,3032.239478,58.17283756,0,0
CH5092,6,3.468214286,65.26785714,693,0.140790001,0.046110516,28.957,0.937111489,0,0,604.0644393,1224.482294,0.697912839,10.4848452,4614.561308,58.25127614,3032.239478,58.25127614,0,0
CH5093,5,3.442153846,60.24615385,693,0.140790001,0.046110516,28.966,0.938355522,0,0,603.879763,1224.291466,0.697912839,10.24575923,4614.742413,58.31385686,3032.239478,58.31385686,0,0
CH5094,6,3.404415584,52.24675325,693,0.140790001,0.046110516,28.966,0.938355522,0,0,603.6658156,1224.07207,0.697912839,10.01074255,4614.900857,58.3441329,3032.239478,58.3441329,0,0
CH5095,3,3.35875,49.625,654,0.140790001,0.046110516,28.966,0.938355522,0,0,603.4555225,1223.855245,0.697912839,9.751714824,4615.091236,58.40414659,3032.239478,58.40414659,0,0
CH5096,5,3.471851852,77.7037037,616,0.156002,0.049400632,28.932,0.943560831,0,0,610.0835258,1230.604959,0.697912839,16.13895936,4611.458572,58.8833498,3032.239478,58.8833498,0,0
CH5097,4,3.347401575,52.8976378,604,0.156002,0.049400632,28.927,0.943812476,0,0,609.8941523,1230.409185,0.697912839,15.87921355,4611.66216,58.9373068,3032.239478,58.9373068,0,0
CH5098,5,3.338672199,50.73858921,604,0.156002,0.049400632,28.927,0.943812476,0,0,609.7050745,1230.213608,0.697912839,15.61795634,4611.867956,58.99422543,3032.239478,58.99422543,0,0
CH5099,6,3.37235023,50.36866359,604,0.156002,0.049400632,28.927,0.943812476,0,0,609.5242112,1230.0268,0.697912839,15.37528246,4612.055137,59.04203706,3032.239478,59.04203706,0,0
CH5100,5,3.334155251,51.26027397,604,0.156002,0.049400632,28.927,0.943812476,0,0,609.3219169,1229.818105,0.697912839,15.11050549,4612.255592,59.08956513,3032.239478,59.08956513,0,0
CH5101,5,3.341118881,49.58275058,764,0.156002,0.049400632,28.94,0.943135013,0,0,607.941118,1228.387451,0.697912839,13.1778184,4613.790295,59.57827384,3032.239478,59.57827384,0,0
CH5102,3,3.458645833,37,764,0.156002,0.049400632,28.94,0.943135013,0,0,607.7422126,1228.182151,0.697912839,12.92073173,4613.982715,59.63009978,3032.239478,59.63009978,0,0
CH5103,7,3.342866109,51.60669456,764,0.156002,0.049400632,28.93,0.94132193,0,0,607.5145066,1227.947868,0.697912839,12.64422878,4614.179137,59.67126434,3032.239478,59.67126434,0,0
CH5104,7,3.696401384,125.8096886,764,0.156002,0.049400632,28.938,0.942099226,0,0,607.3265954,1227.754424,0.697912839,12.41416033,4614.343761,59.70822384,3032.239478,59.70822384,0,0
CH5105,2,3.328634686,50.39114391,804,0.156002,0.049400632,28.938,0.942099226,0,0,607.1045212,1227.525595,0.697912839,12.13793,4614.544097,59.7577274,3032.239478,59.7577274,0,0
CH5106,4,3.322726608,48.2831384,728,0.156002,0.049400632,28.929,0.940816312,0,0,607.8258226,1228.343903,0.697912839,14.85900144,4611.515426,57.68816608,3032.239478,57.68816608,0,0
CH5107,2,3.343636364,54.54545455,728,0.156002,0.049400632,28.929,0.940816312,0,0,607.6183019,1228.130397,0.697912839,14.60075051,4611.704195,57.72727803,3032.239478,57.72727803,0,0
CH5108,2,3.329862069,50.73103448,736,0.156002,0.049400632,28.937,0.942249849,0,0,607.4083092,1227.914382,0.697912839,14.34097672,4611.893223,57.76638353,3032.239478,57.76638353,0,0
CH5109,4,3.392816327,60.0928418,736,0.156002,0.049400632,28.921,0.9401652,0,0,607.210245,1227.710523,0.697912839,14.09374582,4612.074392,57.80661438,3032.239478,57.80661438,0,0
CH5110,4,3.631372549,100.1636847,736,0.156002,0.049400632,28.921,0.9401652,0,0,607.0253639,1227.520083,0.697912839,13.85982136,4612.247576,57.84836843,3032.239478,57.84836843,0,0
CH5111,4,3.367887324,58.21126761,845,0.140790001,0.046110516,28.942,0.939202393,0,0,605.6009775,1226.056084,0.697912839,12.15466355,4613.458688,58.09844501,3032.239478,58.09844501,0,0
CH5112,5,3.378324538,49.97361478,845,0.140790001,0.046110516,28.942,0.939202393,0,0,605.4069262,1225.855712,0.697912839,11.90221188,4613.649568,58.15766228,3032.239478,58.15766228,0,0
CH5113,5,3.35,50.05263158,845,0.140790001,0.046110516,28.942,0.939202393,0,0,605.2196534,1225.662733,0.697912839,11.66879972,4613.820853,58.20506142,3032.239478,58.20506142,0,0
CH5114,5,3.4,56.41666667,780,0.140790001,0.046110516,28.942,0.939202393,0,0,605.0363236,1225.473655,0.697912839,11.43690994,4613.992866,58.2559181,3032.239478,58.2559181,0,0
CH5115,3,3.481361702,28.94042553,780,0.140790001,0.046110516,28.942,0.939202393,0,0,604.8378668,1225.268635,0.697912839,11.1783064,4614.188672,58.31993798,3032.239478,58.31993798,0,0
CH5116,3,3.386,57.6,441,0.194913998,0.081777907,28.644,0.999889106,0,0,771.5300155,1387.243468,0.697912839,13.63960494,4716.655553,32.33857646,3032.239478,32.33857646,0,0
CH5117,3,3.582857143,74.85714286,441,0.194913998,0.081777907,28.643,0.995085788,0,0,771.3994038,1387.096314,0.697912839,13.83305839,4716.87003,32.11175091,3032.239478,32.11175091,0,0
CH5118,5,3.35625,59,558,0.170456007,0.080332801,28.643,0.995085788,0,0,771.2632479,1386.942859,0.697912839,14.03692727,4717.093927,31.87540116,3032.239478,31.87540116,0,0
CH5119,3,3.264102564,41.33333333,558,0.170456007,0.080332801,28.639,0.995465429,0,0,771.1636866,1386.826711,0.697912839,14.21007205,4717.312593,31.6476926,3032.239478,31.6476926,0,0
CH5120,5,3.403529412,52.41176471,558,0.170456007,0.080332801,28.639,0.995465429,0,0,771.0505069,1386.697178,0.697912839,14.39425503,4717.525665,31.42476991,3032.239478,31.42476991,0,0
CH5121,5,3.398965517,57.01724138,733,0.167097501,0.089450457,28.644,0.991518028,0,0,770.238727,1385.744782,0.697912839,13.08571773,4719.365056,29.52329576,3032.239478,29.52329576,0,0
CH5122,2,3.377777778,64,733,0.167097501,0.089450457,28.644,0.991518028,0,0,770.0925519,1385.582412,0.697912839,12.87935828,4719.567477,29.31215919,3032.239478,29.31215919,0,0
CH5123,1,3.5,40,733,0.167097501,0.089450457,28.644,0.991518028,0,0,769.9480782,1385.422476,0.697912839,12.68007463,4719.759687,29.11198073,3032.239478,29.11198073,0,0
CH5124,4,3.460588235,35,742,0.167097501,0.089450457,28.648,0.992324864,0,0,769.8022357,1385.260308,0.697912839,12.47665302,4719.963219,28.90100889,3032.239478,28.90100889,0,0
CH5125,1,3.32,48,806,0.167097501,0.089450457,28.648,0.992324864,0,0,769.6735074,1385.114693,0.697912839,12.28578214,4720.176551,28.6815498,3032.239478,28.6815498,0,0
CH5126,0,0,0,213,0.191558503,0.093601325,28.645,1.009618255,0,0,772.3250574,1388.467021,0.697912839,11.91749354,4710.597938,38.49373422,3032.239478,38.49373422,0,0
CH5127,0,0,0,337,0.191558503,0.093601325,28.645,1.009618255,0,0,772.117449,1388.2382,0.697912839,12.08348497,4710.881188,38.18854901,3032.239478,38.18854901,0,0
CH5128,0,0,0,337,0.191558503,0.093601325,28.638,1.008651838,0,0,771.9377649,1388.040035,0.697912839,12.23351112,4711.127487,37.92390009,3032.239478,37.92390009,0,0
CH5129,0,0,0,337,0.191558503,0.093601325,28.638,1.008651838,0,0,771.8125557,1387.897961,0.697912839,12.34125049,4711.357041,37.68172826,3032.239478,37.68172826,0,0
CH5130,0,0,0,301,0.191558503,0.093601325,28.638,1.002181944,0,0,771.6115282,1387.677365,0.697912839,12.52123355,4711.61518,37.40431201,3032.239478,37.40431201,0,0
CH5131,2,3.338695652,46.41304348,334,0.191558503,0.093601325,28.638,1.002181944,0,0,771.2204749,1387.23864,0.697912839,12.89734874,4712.254833,36.72896642,3032.239478,36.72896642,0,0
CH5132,0,0,0,297,0.194913998,0.081777907,28.635,1.001331089,0,0,771.0457477,1387.044122,0.697912839,13.07394233,4712.517586,36.45134785,3032.239478,36.45134785,0,0
CH5133,1,3.5,40,297,0.194913998,0.081777907,28.635,1.001331089,0,0,770.8909238,1386.872785,0.697912839,13.23315209,4712.735074,36.22127933,3032.239478,36.22127933,0,0
CH5134,1,4.43,200,297,0.194913998,0.081777907,28.635,1.001331089,0,0,770.739279,1386.702238,0.697912839,13.39743967,4712.987009,35.95738093,3032.239478,35.95738093,0,0
